Day,Time,Follower Count
2017-03-01,13:45,25705
2017-03-01,14:00,25716
2017-03-01,14:15,25720
2017-03-01,14:30,25733
2017-03-01,14:45,25754
2017-03-01,15:00,25769
2017-03-01,15:15,25776
2017-03-01,15:30,25790
2017-03-01,15:45,25787
2017-03-01,16:00,25805
2017-03-01,16:15,25829
2017-03-01,16:30,25848
2017-03-01,16:45,25877
2017-03-01,17:00,25901
2017-03-01,17:15,25902
2017-03-01,17:30,25917
2017-03-01,17:45,25930
2017-03-01,18:00,25947
2017-03-01,18:15,25960
2017-03-01,18:30,25969
2017-03-01,18:45,25985
2017-03-01,19:00,25994
2017-03-01,19:15,26009
2017-03-01,19:30,26021
2017-03-01,19:45,26038
2017-03-01,20:00,26038
2017-03-01,20:15,26044
2017-03-01,20:30,26052
2017-03-01,20:45,26068
2017-03-01,21:00,26073
2017-03-01,21:15,26087
2017-03-01,21:30,26099
2017-03-01,21:45,26118
2017-03-01,22:00,26133
2017-03-01,22:15,26139
2017-03-01,22:30,26147
2017-03-01,22:45,26159
2017-03-01,23:00,26158
2017-03-01,23:15,26168
2017-03-01,23:30,26168
2017-03-01,23:45,26176
2017-03-02,00:00,26178
2017-03-02,00:15,26185
2017-03-02,00:30,26184
2017-03-02,00:45,26186
2017-03-02,01:00,26186
2017-03-02,01:15,26184
2017-03-02,01:30,26189
2017-03-02,01:45,26189
2017-03-02,02:00,26191
2017-03-02,02:15,26191
2017-03-02,02:30,26190
2017-03-02,02:45,26192
2017-03-02,03:00,26193
2017-03-02,03:15,26192
2017-03-02,03:30,26190
2017-03-02,03:45,26189
2017-03-02,04:00,26190
2017-03-02,04:15,26190
2017-03-02,04:30,26189
2017-03-02,04:45,26188
2017-03-02,05:00,26189
2017-03-02,05:15,26187
2017-03-02,05:30,26186
2017-03-02,05:45,26186
2017-03-02,06:00,26187
2017-03-02,06:15,26188
2017-03-02,06:30,26190
2017-03-02,06:45,26193
2017-03-02,07:00,26197
2017-03-02,07:15,26202
