Day,Time,Follower Count
2017-03-02,16:45,50905
2017-03-02,17:00,50926
2017-03-02,17:15,50952
2017-03-02,17:30,50977
2017-03-02,17:45,50997
2017-03-02,18:00,51016
2017-03-02,18:15,51033
2017-03-02,18:30,51066
2017-03-02,18:45,51093
2017-03-02,19:00,51120
2017-03-02,19:15,51148
2017-03-02,19:30,51179
2017-03-02,19:45,51201
2017-03-02,20:00,51226
2017-03-02,20:15,51281
2017-03-02,20:30,51340
2017-03-02,20:45,51408
2017-03-02,21:00,51576
2017-03-02,21:15,51759
2017-03-02,21:30,52062
2017-03-02,21:45,52257
2017-03-02,22:00,52590
2017-03-02,22:15,52947
2017-03-02,22:30,53204
2017-03-02,22:45,53403
2017-03-02,23:00,53561
2017-03-02,23:15,53673
2017-03-02,23:30,53750
2017-03-02,23:45,53814
2017-03-03,00:00,53889
2017-03-03,00:15,53944
2017-03-03,00:30,53989
2017-03-03,00:45,54014
2017-03-03,01:00,54039
2017-03-03,01:15,54060
2017-03-03,01:30,54077
2017-03-03,01:45,54082
2017-03-03,02:00,54090
2017-03-03,02:15,54104
2017-03-03,02:30,54111
2017-03-03,02:45,54111
2017-03-03,03:00,54114
2017-03-03,03:15,54106
2017-03-03,03:30,54108
2017-03-03,03:45,54109
2017-03-03,04:00,54111
2017-03-03,04:15,54115
2017-03-03,04:30,54120
2017-03-03,04:45,54123
2017-03-03,05:00,54126
2017-03-03,05:15,54128
2017-03-03,05:30,54134
2017-03-03,05:45,54137
2017-03-03,06:00,54143
2017-03-03,06:15,54152
2017-03-03,06:30,54164
2017-03-03,06:45,54175
2017-03-03,07:00,54208
2017-03-03,07:15,54232
2017-03-03,07:30,54275
2017-03-03,07:45,54294
2017-03-03,08:00,54321
2017-03-03,08:15,54357
2017-03-03,08:30,54385
2017-03-03,08:45,54412
2017-03-03,09:00,54447
2017-03-03,09:15,54483
2017-03-03,09:30,54528
2017-03-03,09:45,54574
2017-03-03,10:00,54620
2017-03-03,10:15,54675
2017-03-03,10:30,54710
2017-03-03,10:45,54755
2017-03-03,11:00,54800
2017-03-03,11:15,54837
2017-03-03,11:30,54908
2017-03-03,11:45,54974
2017-03-03,12:00,55034
2017-03-03,12:15,55094
2017-03-03,12:30,55149
