datetime,following,posts,followers,avgl,avgc
2018-03-31 05:45:07,202,387,188144,26197.5,218.41666666666666
2018-03-31 06:00:07,202,387,188144,26198.75,218.41666666666666
2018-03-31 06:15:08,202,387,188149,26199.333333333332,218.41666666666666
2018-03-31 06:30:08,202,387,188151,26200.75,218.41666666666666
2018-03-31 06:45:06,202,387,188154,26202.583333333332,218.41666666666666
2018-03-31 07:00:06,202,387,188154,26204.666666666668,218.41666666666666
2018-03-31 07:15:06,202,387,188157,26206.666666666668,218.41666666666666
2018-03-31 07:30:06,202,387,188160,26210.583333333332,218.41666666666666
2018-03-31 07:45:06,202,387,188158,26214.5,218.41666666666666
2018-03-31 08:00:06,202,387,188156,26220.25,218.58333333333334
2018-03-31 08:15:07,202,387,188159,26227.583333333332,218.75
2018-03-31 08:30:06,202,387,188166,26233.083333333332,218.83333333333334
2018-03-31 08:45:06,202,387,188177,26242.5,219.0
2018-03-31 09:00:06,202,387,188177,26252.916666666668,219.0
2018-03-31 09:15:07,202,387,188180,26264.666666666668,219.0
2018-03-31 09:30:06,202,387,188183,26274.75,219.08333333333334
2018-03-31 09:45:05,202,387,188199,26287.0,219.16666666666666
2018-03-31 10:00:05,202,387,188207,26298.083333333332,219.16666666666666
2018-03-31 10:15:06,202,387,188209,26309.25,219.16666666666666
2018-03-31 10:30:05,202,387,188218,26319.416666666668,219.16666666666666
2018-03-31 10:45:06,202,387,188231,26329.75,219.16666666666666
2018-03-31 11:00:06,202,387,188231,26339.0,219.5
2018-03-31 11:15:05,202,387,188242,26352.416666666668,219.58333333333334
2018-03-31 11:30:06,202,387,188248,26362.916666666668,219.58333333333334
2018-03-31 11:45:06,202,387,188259,26374.25,219.58333333333334
2018-03-31 12:00:07,202,387,188267,26382.333333333332,219.75
2018-03-31 12:15:07,202,387,188278,26390.333333333332,219.83333333333334
2018-03-31 12:30:07,202,387,188286,26399.25,219.83333333333334
2018-03-31 12:45:06,202,387,188294,26407.833333333332,219.83333333333334
2018-03-31 13:00:07,202,387,188304,26417.666666666668,219.83333333333334
2018-03-31 13:15:06,202,387,188308,26424.333333333332,219.91666666666666
2018-03-31 13:30:09,202,387,188312,26433.0,219.91666666666666
2018-03-31 13:45:07,202,387,188322,26439.25,220.0
2018-03-31 14:00:06,202,387,188333,26449.166666666668,220.08333333333334
2018-03-31 14:15:07,202,387,188344,26454.25,220.16666666666666
2018-03-31 14:30:06,202,387,188353,26459.416666666668,220.16666666666666
2018-03-31 14:45:07,202,387,188354,26466.333333333332,220.16666666666666
2018-03-31 15:00:06,202,387,188357,26472.833333333332,220.25
2018-03-31 15:15:06,202,387,188360,26478.833333333332,220.33333333333334
2018-03-31 15:30:06,202,387,188373,26485.666666666668,220.33333333333334
2018-03-31 15:45:06,202,387,188383,26491.0,220.41666666666666
2018-03-31 16:00:06,202,387,188396,26497.333333333332,220.41666666666666
2018-03-31 16:15:05,202,387,188412,26504.0,221.41666666666666
2018-03-31 16:30:06,202,387,188425,26509.333333333332,221.5
2018-03-31 16:45:05,202,387,188433,26515.25,221.83333333333334
2018-03-31 17:00:06,202,387,188437,26521.333333333332,221.83333333333334
2018-03-31 17:15:05,202,388,188435,24368.166666666668,203.83333333333334
2018-03-31 17:30:06,202,388,188422,24540.666666666668,205.08333333333334
2018-03-31 17:45:06,202,388,188419,24656.833333333332,205.83333333333334
2018-03-31 18:00:09,202,388,188433,24754.75,206.33333333333334
2018-03-31 18:15:06,202,388,188443,24825.666666666668,206.75
2018-03-31 18:30:06,202,388,188443,24898.666666666668,206.91666666666666
2018-03-31 18:45:07,202,388,188461,24950.833333333332,207.16666666666666
2018-03-31 19:00:06,202,388,188468,25002.583333333332,207.33333333333334
2018-03-31 19:15:05,202,388,188465,25046.916666666668,207.66666666666666
2018-03-31 19:30:06,202,388,188478,25089.833333333332,207.91666666666666
2018-03-31 19:45:06,202,388,188475,25124.416666666668,207.91666666666666
2018-03-31 20:00:06,202,388,188475,25161.5,208.0
2018-03-31 20:15:06,202,388,188486,25194.666666666668,208.08333333333334
2018-03-31 20:30:06,202,388,188489,25225.75,208.16666666666666
2018-03-31 20:45:06,203,388,188491,25253.083333333332,208.33333333333334
2018-03-31 21:00:06,203,388,188500,25283.25,208.5
2018-03-31 21:15:07,203,388,188514,25310.75,208.66666666666666
2018-03-31 21:30:07,203,388,188517,25337.333333333332,208.66666666666666
2018-03-31 21:45:07,203,388,188528,25361.083333333332,208.83333333333334
2018-03-31 22:00:09,203,388,188528,25382.333333333332,208.91666666666666
2018-03-31 22:15:07,203,388,188533,25404.583333333332,208.91666666666666
2018-03-31 22:30:06,203,388,188543,25426.0,209.08333333333334
2018-03-31 22:45:06,203,388,188560,25447.666666666668,209.16666666666666
2018-03-31 23:00:06,203,388,188572,25466.083333333332,209.16666666666666
2018-03-31 23:15:06,203,388,188582,25481.583333333332,209.33333333333334
2018-03-31 23:30:06,203,388,188591,25498.25,209.33333333333334
2018-03-31 23:45:07,203,388,188619,25511.833333333332,209.41666666666666
2018-04-01 00:00:08,203,388,188628,25523.666666666668,209.66666666666666
2018-04-01 00:15:08,203,388,188641,25536.916666666668,209.83333333333334
2018-04-01 00:30:07,203,388,188638,25547.416666666668,209.91666666666666
2018-04-01 00:45:06,203,388,188642,25556.833333333332,209.91666666666666
2018-04-01 01:00:06,203,388,188634,25566.083333333332,209.91666666666666
2018-04-01 01:15:07,203,388,188634,25571.666666666668,209.91666666666666
2018-04-01 01:30:07,203,388,188636,25577.5,209.83333333333334
2018-04-01 01:45:06,203,388,188637,25582.25,209.83333333333334
2018-04-01 02:00:06,203,388,188638,25586.333333333332,209.83333333333334
2018-04-01 02:15:06,203,388,188636,25589.083333333332,209.83333333333334
2018-04-01 02:30:08,203,388,188638,25592.166666666668,209.83333333333334
2018-04-01 02:45:07,203,388,188640,25594.333333333332,209.83333333333334
2018-04-01 03:00:07,203,388,188643,25597.0,209.83333333333334
2018-04-01 03:15:06,203,388,188644,25598.416666666668,209.83333333333334
2018-04-01 03:30:07,203,388,188643,25599.833333333332,209.83333333333334
2018-04-01 03:45:07,203,388,188640,25601.75,209.83333333333334
2018-04-01 04:00:07,203,388,188639,25602.666666666668,209.91666666666666
2018-04-01 04:15:07,203,388,188640,25603.833333333332,209.91666666666666
2018-04-01 04:30:07,203,388,188640,25604.75,209.91666666666666
2018-04-01 04:45:07,203,388,188640,25605.75,209.91666666666666
2018-04-01 05:00:06,203,388,188640,25607.083333333332,209.91666666666666
2018-04-01 05:15:06,203,388,188640,25608.416666666668,209.91666666666666
2018-04-01 05:30:06,203,388,188638,25609.25,209.91666666666666
2018-04-01 05:45:07,203,388,188637,25609.75,209.91666666666666
2018-04-01 06:00:06,203,388,188635,25610.25,209.91666666666666
2018-04-01 06:15:06,203,388,188635,25610.75,209.91666666666666
2018-04-01 06:30:07,203,388,188635,25611.25,209.91666666666666
2018-04-01 06:45:06,203,388,188636,25612.0,209.91666666666666
2018-04-01 07:00:07,203,388,188635,25612.416666666668,209.91666666666666
2018-04-01 07:15:08,203,388,188637,25613.416666666668,209.91666666666666
2018-04-01 07:30:07,203,388,188638,25615.583333333332,209.91666666666666
2018-04-01 07:45:06,203,388,188638,25618.416666666668,210.0
2018-04-01 08:00:06,203,388,188638,25621.416666666668,210.0
2018-04-01 08:15:06,203,388,188642,25624.75,210.0
2018-04-01 08:30:06,203,388,188644,25628.833333333332,210.0
2018-04-01 08:45:06,203,388,188652,25634.166666666668,210.0
2018-04-01 09:00:06,203,388,188650,25640.166666666668,210.0
2018-04-01 09:15:07,203,388,188653,25645.916666666668,210.0
2018-04-01 09:30:06,203,388,188655,25653.25,210.25
2018-04-01 09:45:06,203,388,188659,25660.166666666668,210.25
2018-04-01 10:00:06,203,388,188667,25667.083333333332,210.25
2018-04-01 10:15:06,203,388,188670,25675.583333333332,210.25
2018-04-01 10:30:06,203,388,188667,25681.75,210.25
2018-04-01 10:45:05,203,388,188673,25688.833333333332,210.25
2018-04-01 11:00:05,203,388,188681,25697.5,210.33333333333334
2018-04-01 11:15:06,203,388,188691,25705.5,210.5
2018-04-01 11:30:06,203,388,188698,25712.416666666668,210.5
2018-04-01 11:45:05,203,388,188705,25720.833333333332,210.58333333333334
2018-04-01 12:00:06,203,388,188717,25728.583333333332,210.58333333333334
2018-04-01 12:15:05,203,388,188721,25735.333333333332,210.58333333333334
2018-04-01 12:30:06,203,388,188731,25739.75,210.58333333333334
2018-04-01 12:45:06,203,388,188737,25746.083333333332,210.58333333333334
2018-04-01 13:00:06,203,388,188748,25752.0,210.66666666666666
2018-04-01 13:15:07,203,388,188745,25757.916666666668,210.75
2018-04-01 13:30:07,203,388,188753,25765.833333333332,210.75
2018-04-01 13:45:10,203,388,188760,25770.75,210.83333333333334
2018-04-01 14:00:05,203,388,188773,25777.333333333332,210.91666666666666
2018-04-01 14:15:05,203,388,188783,25784.916666666668,211.08333333333334
2018-04-01 14:30:05,203,388,188790,25790.333333333332,211.16666666666666
2018-04-01 14:45:06,203,388,188794,25794.833333333332,211.16666666666666
2018-04-01 15:00:07,203,389,188782,23798.5,192.41666666666666
2018-04-01 15:15:07,203,389,188776,23954.583333333332,193.41666666666666
2018-04-01 15:30:06,203,389,188797,24059.0,194.66666666666666
2018-04-01 15:45:06,203,389,188803,24144.916666666668,195.08333333333334
2018-04-01 16:00:06,203,389,188808,24221.083333333332,195.5
2018-04-01 16:15:06,203,389,188816,24282.166666666668,195.66666666666666
2018-04-01 16:30:06,203,389,188827,24338.416666666668,196.0
2018-04-01 16:45:06,203,389,188830,24383.416666666668,196.0
2018-04-01 17:00:06,203,389,188841,24432.416666666668,196.08333333333334
2018-04-01 17:15:06,203,389,188857,24477.333333333332,196.33333333333334
2018-04-01 17:30:07,203,389,188864,24514.583333333332,196.33333333333334
2018-04-01 17:45:06,203,389,188877,24551.666666666668,196.41666666666666
2018-04-01 18:00:07,203,389,188903,24588.833333333332,196.66666666666666
2018-04-01 18:15:06,203,389,188931,24624.25,196.91666666666666
2018-04-01 18:30:06,203,389,188946,24655.833333333332,197.0
2018-04-01 18:45:06,203,389,188960,24683.833333333332,197.0
2018-04-01 19:00:07,203,389,188967,24707.333333333332,197.08333333333334
2018-04-01 19:15:06,203,389,188978,24731.333333333332,197.08333333333334
2018-04-01 19:30:06,203,389,188991,24754.0,197.08333333333334
2018-04-01 19:45:06,203,389,189001,24774.916666666668,197.16666666666666
2018-04-01 20:00:06,203,389,189013,24797.0,197.58333333333334
2018-04-01 20:15:06,203,389,189019,24820.75,197.66666666666666
2018-04-01 20:30:05,203,389,189028,24836.833333333332,197.66666666666666
2018-04-01 20:45:05,203,389,189042,24856.916666666668,197.83333333333334
2018-04-01 21:00:06,203,389,189048,24870.583333333332,197.91666666666666
2018-04-01 21:15:05,203,389,189055,24886.833333333332,198.08333333333334
2018-04-01 21:30:06,203,389,189065,24901.583333333332,198.16666666666666
2018-04-01 21:45:07,202,389,189082,24916.083333333332,198.25
2018-04-01 22:00:07,202,389,189079,24926.416666666668,198.41666666666666
2018-04-01 22:15:06,202,389,189089,24939.25,198.58333333333334
2018-04-01 22:30:07,202,389,189097,24952.833333333332,198.66666666666666
2018-04-01 22:45:06,202,389,189104,24964.083333333332,198.66666666666666
2018-04-01 23:00:07,202,389,189117,24979.333333333332,198.66666666666666
2018-04-01 23:15:06,202,389,189126,24990.666666666668,198.66666666666666
2018-04-01 23:30:06,202,389,189123,25003.083333333332,198.66666666666666
2018-04-01 23:45:07,202,389,189121,25017.583333333332,198.66666666666666
2018-04-02 00:00:06,202,389,189124,25027.583333333332,198.83333333333334
2018-04-02 00:15:06,202,389,189122,25035.666666666668,199.08333333333334
2018-04-02 00:30:07,202,389,189121,25043.416666666668,199.25
2018-04-02 00:45:06,202,389,189128,25049.25,199.25
2018-04-02 01:00:06,202,389,189127,25053.833333333332,199.33333333333334
2018-04-02 01:15:06,202,389,189127,25057.833333333332,199.33333333333334
2018-04-02 01:30:06,202,389,189122,25063.166666666668,199.33333333333334
2018-04-02 01:45:07,202,389,189121,25066.666666666668,199.33333333333334
2018-04-02 02:00:06,202,389,189118,25068.916666666668,199.41666666666666
2018-04-02 02:15:06,202,389,189119,25072.25,199.41666666666666
2018-04-02 02:30:06,202,389,189120,25075.0,199.41666666666666
2018-04-02 02:45:07,202,389,189124,25076.5,199.41666666666666
2018-04-02 03:00:07,202,389,189123,25078.583333333332,199.41666666666666
2018-04-02 03:15:08,202,389,189125,25079.833333333332,199.41666666666666
2018-04-02 03:30:06,202,389,189124,25080.916666666668,199.41666666666666
2018-04-02 03:45:07,202,389,189122,25082.25,199.41666666666666
2018-04-02 04:00:07,202,389,189122,25083.666666666668,199.41666666666666
2018-04-02 04:15:07,202,389,189124,25084.916666666668,199.41666666666666
2018-04-02 04:30:07,202,389,189124,25085.5,199.41666666666666
2018-04-02 04:45:07,202,389,189128,25086.083333333332,199.41666666666666
2018-04-02 05:00:08,202,389,189128,25086.333333333332,199.41666666666666
2018-04-02 05:15:07,202,389,189132,25086.916666666668,199.41666666666666
2018-04-02 05:30:07,202,389,189131,25087.416666666668,199.41666666666666
2018-04-02 05:45:06,202,389,189132,25087.666666666668,199.41666666666666
2018-04-02 06:00:07,202,389,189131,25088.083333333332,199.41666666666666
2018-04-02 06:15:06,202,389,189132,25088.333333333332,199.41666666666666
2018-04-02 06:30:06,202,389,189132,25088.833333333332,199.41666666666666
2018-04-02 06:45:06,202,389,189132,25090.083333333332,199.41666666666666
2018-04-02 07:00:06,202,389,189130,25090.833333333332,199.41666666666666
2018-04-02 07:15:06,202,389,189131,25091.583333333332,199.41666666666666
2018-04-02 07:30:07,202,389,189130,25093.083333333332,199.41666666666666
2018-04-02 07:45:07,202,389,189127,25094.416666666668,199.41666666666666
2018-04-02 08:00:07,202,389,189126,25097.416666666668,199.41666666666666
2018-04-02 08:15:06,202,389,189131,25099.916666666668,199.41666666666666
2018-04-02 08:30:06,202,389,189130,25102.166666666668,199.41666666666666
2018-04-02 08:45:05,202,389,189127,25105.666666666668,199.41666666666666
2018-04-02 09:00:05,202,389,189123,25110.416666666668,199.41666666666666
2018-04-02 09:15:06,202,389,189129,25115.75,199.41666666666666
2018-04-02 09:30:06,202,389,189141,25121.416666666668,199.5
2018-04-02 09:45:06,202,389,189144,25126.5,199.5
2018-04-02 10:00:06,202,389,189158,25134.666666666668,199.5
2018-04-02 10:15:06,202,389,189175,25143.5,199.5
2018-04-02 10:30:06,202,389,189203,25151.75,199.58333333333334
2018-04-02 10:45:06,202,389,189215,25159.0,199.66666666666666
2018-04-02 11:00:06,202,389,189225,25167.333333333332,199.66666666666666
2018-04-02 11:15:06,202,389,189228,25175.916666666668,199.66666666666666
2018-04-02 11:30:06,202,389,189238,25181.833333333332,199.66666666666666
2018-04-02 11:45:05,202,389,189249,25190.583333333332,199.66666666666666
2018-04-02 12:00:06,202,389,189263,25197.75,199.66666666666666
2018-04-02 12:15:08,202,389,189266,25204.75,199.66666666666666
2018-04-02 12:30:06,202,389,189269,25211.666666666668,199.66666666666666
2018-04-02 12:45:06,202,389,189268,25216.916666666668,199.75
2018-04-02 13:00:06,202,389,189277,25222.0,199.83333333333334
2018-04-02 13:15:06,202,389,189285,25226.916666666668,199.91666666666666
2018-04-02 13:30:06,202,389,189297,25233.0,200.0
2018-04-02 13:45:07,202,389,189301,25239.416666666668,200.0
2018-04-02 14:00:06,202,389,189309,25244.916666666668,200.0
2018-04-02 14:15:05,202,389,189326,25249.75,200.08333333333334
2018-04-02 14:30:05,202,389,189334,25253.5,200.08333333333334
2018-04-02 14:45:06,202,389,189340,25260.833333333332,200.08333333333334
2018-04-02 15:00:05,202,389,189347,25265.083333333332,200.16666666666666
2018-04-02 15:15:06,202,389,189356,25270.75,200.25
2018-04-02 15:30:07,202,389,189369,25274.833333333332,200.41666666666666
2018-04-02 15:45:07,202,389,189377,25279.916666666668,200.5
2018-04-02 16:00:06,202,389,189382,25282.666666666668,201.91666666666666
2018-04-02 16:15:07,202,389,189384,25288.416666666668,202.08333333333334
2018-04-02 16:30:07,202,389,189386,25294.0,202.08333333333334
2018-04-02 16:45:06,202,389,189381,25298.083333333332,202.08333333333334
2018-04-02 17:00:07,202,389,189387,25304.5,202.08333333333334
2018-04-02 17:15:06,202,389,189393,25308.583333333332,202.08333333333334
2018-04-02 17:30:07,202,389,189399,25313.25,202.08333333333334
2018-04-02 17:45:06,202,389,189396,25316.583333333332,202.08333333333334
2018-04-02 18:00:06,202,389,189407,25320.25,202.16666666666666
2018-04-02 18:15:06,202,389,189403,25323.5,202.16666666666666
2018-04-02 18:30:06,202,389,189413,25327.416666666668,202.25
2018-04-02 18:45:06,202,389,189416,25330.416666666668,202.25
2018-04-02 19:00:06,202,389,189422,25335.583333333332,202.33333333333334
2018-04-02 19:15:06,202,389,189430,25338.166666666668,202.33333333333334
2018-04-02 19:30:06,202,389,189436,25341.416666666668,202.41666666666666
2018-04-02 19:45:06,202,389,189443,25344.583333333332,202.41666666666666
2018-04-02 20:00:06,202,389,189450,25348.75,202.41666666666666
2018-04-02 20:15:06,202,389,189452,25351.416666666668,202.41666666666666
2018-04-02 20:30:07,202,389,189466,25355.666666666668,202.41666666666666
2018-04-02 20:45:05,202,389,189478,25359.416666666668,202.41666666666666
2018-04-02 21:00:06,202,389,189483,25362.5,202.41666666666666
2018-04-02 21:15:06,202,389,189507,25369.0,202.41666666666666
2018-04-02 21:30:06,202,389,189513,25374.583333333332,202.41666666666666
2018-04-02 21:45:06,202,389,189517,25377.083333333332,202.41666666666666
2018-04-02 22:00:06,202,389,189519,25381.416666666668,202.41666666666666
2018-04-02 22:15:06,202,389,189525,25385.083333333332,202.41666666666666
2018-04-02 22:30:06,202,389,189530,25387.916666666668,202.41666666666666
2018-04-02 22:45:06,202,389,189539,25391.416666666668,202.41666666666666
2018-04-02 23:00:06,202,389,189543,25396.25,202.41666666666666
2018-04-02 23:15:07,202,389,189544,25400.166666666668,202.41666666666666
2018-04-02 23:30:06,202,389,189545,25402.166666666668,202.41666666666666
2018-04-02 23:45:06,202,389,189552,25405.916666666668,202.41666666666666
2018-04-03 00:00:06,202,389,189563,25408.25,202.41666666666666
2018-04-03 00:15:06,202,389,189557,25411.083333333332,202.41666666666666
2018-04-03 00:30:09,202,389,189559,25413.166666666668,202.41666666666666
2018-04-03 00:45:08,203,389,189568,25416.333333333332,202.41666666666666
2018-04-03 01:00:07,203,389,189548,25417.75,202.5
2018-04-03 01:15:06,203,389,189554,25418.583333333332,202.58333333333334
2018-04-03 01:30:07,203,389,189554,25419.333333333332,202.58333333333334
2018-04-03 01:45:06,203,389,189556,25420.333333333332,202.75
2018-04-03 02:00:06,203,389,189556,25421.333333333332,202.75
2018-04-03 02:15:06,203,389,189553,25421.5,202.75
2018-04-03 02:30:07,203,389,189557,25421.5,202.75
2018-04-03 02:45:07,203,389,189555,25422.166666666668,202.75
2018-04-03 03:00:06,203,389,189554,25422.583333333332,202.75
2018-04-03 03:15:06,203,389,189554,25422.833333333332,202.83333333333334
2018-04-03 03:30:05,203,389,189555,25423.083333333332,202.83333333333334
2018-04-03 03:45:07,203,389,189555,25423.416666666668,202.83333333333334
2018-04-03 04:00:07,203,389,189556,25424.583333333332,202.83333333333334
2018-04-03 04:15:06,203,389,189558,25424.916666666668,202.83333333333334
2018-04-03 04:30:07,203,389,189558,25425.0,202.83333333333334
2018-04-03 04:45:07,203,389,189558,25425.083333333332,202.83333333333334
2018-04-03 05:00:07,203,389,189556,25425.25,202.83333333333334
2018-04-03 05:15:07,203,389,189556,25425.416666666668,202.83333333333334
2018-04-03 05:30:07,203,389,189555,25425.75,202.83333333333334
2018-04-03 05:45:06,203,389,189562,25426.25,202.83333333333334
2018-04-03 06:00:07,203,389,189560,25426.333333333332,202.83333333333334
2018-04-03 06:15:06,203,389,189560,25426.916666666668,202.83333333333334
2018-04-03 06:30:07,203,389,189562,25427.25,202.83333333333334
2018-04-03 06:45:05,203,389,189558,25427.75,202.83333333333334
2018-04-03 07:00:07,203,389,189556,25428.666666666668,202.83333333333334
2018-04-03 07:15:06,203,389,189556,25429.0,202.83333333333334
2018-04-03 07:30:06,203,389,189554,25429.416666666668,202.83333333333334
2018-04-03 07:45:06,203,389,189558,25430.083333333332,202.91666666666666
2018-04-03 08:00:06,203,389,189560,25430.5,202.91666666666666
2018-04-03 08:15:06,203,389,189565,25431.666666666668,202.91666666666666
2018-04-03 08:30:06,203,389,189566,25433.083333333332,202.91666666666666
2018-04-03 08:45:07,203,389,189577,25434.916666666668,202.91666666666666
2018-04-03 09:00:06,203,389,189579,25437.083333333332,202.91666666666666
2018-04-03 09:15:05,203,389,189583,25438.333333333332,202.91666666666666
2018-04-03 09:30:05,203,389,189585,25441.25,202.91666666666666
2018-04-03 09:45:06,203,389,189589,25444.833333333332,202.91666666666666
2018-04-03 10:00:06,203,389,189586,25447.416666666668,202.91666666666666
2018-04-03 10:15:07,203,389,189588,25451.666666666668,203.0
2018-04-03 10:30:05,203,389,189599,25455.25,203.08333333333334
2018-04-03 10:45:05,203,389,189599,25458.5,203.25
2018-04-03 11:00:06,203,389,189597,25460.666666666668,203.25
2018-04-03 11:15:06,203,389,189610,25462.0,203.25
2018-04-03 11:30:06,203,389,189608,25465.333333333332,203.25
2018-04-03 11:45:06,203,389,189609,25468.25,203.25
2018-04-03 12:00:06,203,389,189612,25470.666666666668,203.08333333333334
2018-04-03 12:15:05,203,389,189615,25472.833333333332,203.08333333333334
2018-04-03 12:30:07,203,389,189622,25475.166666666668,203.08333333333334
2018-04-03 12:45:06,203,389,189627,25477.25,203.08333333333334
2018-04-03 13:00:07,203,389,189627,25480.75,203.08333333333334
2018-04-03 13:15:06,203,389,189632,25483.916666666668,203.16666666666666
2018-04-03 13:30:06,203,389,189630,25486.583333333332,203.16666666666666
2018-04-03 13:45:06,203,389,189639,25488.416666666668,203.08333333333334
2018-04-03 14:00:06,203,389,189646,25490.666666666668,203.16666666666666
2018-04-03 14:15:06,203,387,189649,25492.916666666668,203.16666666666666
2018-04-03 14:30:07,203,387,189688,25495.583333333332,203.25
2018-04-03 14:45:06,203,387,189751,25501.25,203.58333333333334
2018-04-03 15:00:06,203,387,189792,25504.916666666668,203.58333333333334
2018-04-03 15:15:06,203,387,189848,25507.916666666668,203.58333333333334
2018-04-03 15:30:06,203,379,189879,25510.166666666668,203.66666666666666
2018-04-03 15:45:05,203,379,189907,25512.083333333332,203.75
2018-04-03 16:00:05,203,379,189941,25514.166666666668,203.83333333333334
2018-04-03 16:15:05,203,379,189955,25517.75,204.5
2018-04-03 16:30:06,203,379,189984,25520.833333333332,204.66666666666666
2018-04-03 16:45:06,203,379,190012,25522.25,204.75
2018-04-03 17:00:06,203,379,190042,25525.5,205.0
2018-04-03 17:15:06,203,379,190074,25527.916666666668,205.08333333333334
2018-04-03 17:30:07,203,379,190102,25530.416666666668,205.16666666666666
2018-04-03 17:45:06,203,379,190138,25532.0,205.16666666666666
2018-04-03 18:00:06,203,379,190170,25537.833333333332,205.25
2018-04-03 18:15:06,203,379,190198,25539.666666666668,205.33333333333334
2018-04-03 18:30:06,203,379,190221,25541.166666666668,205.16666666666666
2018-04-03 18:45:05,203,379,190278,25545.166666666668,205.41666666666666
2018-04-03 19:00:06,202,379,190339,25551.083333333332,205.66666666666666
2018-04-03 19:15:06,202,379,190396,25557.166666666668,205.91666666666666
2018-04-03 19:30:05,202,380,190430,24175.666666666668,198.66666666666666
2018-04-03 19:45:06,202,380,190509,24367.583333333332,200.25
2018-04-03 20:00:06,202,380,190608,24523.083333333332,201.25
2018-04-03 20:15:06,202,380,190712,24650.666666666668,201.83333333333334
2018-04-03 20:30:06,202,380,190768,24754.166666666668,202.66666666666666
2018-04-03 20:45:06,202,380,190858,24848.666666666668,203.5
2018-04-03 21:00:06,202,380,190937,24937.083333333332,203.91666666666666
2018-04-03 21:15:06,203,380,191044,25019.5,204.08333333333334
2018-04-03 21:30:06,203,380,191100,25085.833333333332,204.91666666666666
2018-04-03 21:45:05,203,380,191163,25154.25,206.33333333333334
2018-04-03 22:00:06,203,380,191225,25213.5,206.66666666666666
2018-04-03 22:15:05,203,380,191278,25266.333333333332,206.91666666666666
2018-04-03 22:30:05,203,380,191321,25309.416666666668,207.5
2018-04-03 22:45:07,203,380,191375,25354.416666666668,207.5
2018-04-03 23:00:05,202,380,191415,25394.083333333332,207.91666666666666
2018-04-03 23:15:06,202,380,191474,25427.416666666668,208.33333333333334
2018-04-03 23:30:06,202,380,191512,25457.0,208.5
2018-04-03 23:45:06,202,380,191539,25483.833333333332,209.0
2018-04-04 00:00:07,202,380,191580,25503.083333333332,209.25
2018-04-04 00:15:09,202,380,191599,25517.0,210.0
2018-04-04 00:30:07,202,380,191612,25532.666666666668,210.33333333333334
2018-04-04 00:45:07,202,380,191630,25545.25,210.41666666666666
2018-04-04 01:00:08,202,380,191612,25555.5,210.41666666666666
2018-04-04 01:15:06,202,380,191627,25564.833333333332,210.41666666666666
2018-04-04 01:30:06,202,380,191640,25569.5,210.58333333333334
2018-04-04 01:45:07,202,380,191645,25574.333333333332,211.08333333333334
2018-04-04 02:00:08,202,380,191648,25578.416666666668,211.25
2018-04-04 02:15:06,202,380,191652,25582.416666666668,211.16666666666666
2018-04-04 02:30:06,202,380,191656,25584.75,211.16666666666666
2018-04-04 02:45:07,202,380,191658,25587.5,211.16666666666666
2018-04-04 03:00:07,202,380,191661,25589.5,211.16666666666666
2018-04-04 03:15:07,202,380,191660,25591.416666666668,211.16666666666666
2018-04-04 03:30:07,202,380,191665,25593.5,211.5
2018-04-04 03:45:07,202,380,191667,25595.083333333332,211.58333333333334
2018-04-04 04:00:06,202,380,191669,25596.083333333332,211.58333333333334
2018-04-04 04:15:05,202,380,191673,25597.25,211.58333333333334
2018-04-04 04:30:06,202,380,191673,25599.75,211.58333333333334
2018-04-04 04:45:06,202,380,191678,25600.916666666668,211.66666666666666
2018-04-04 05:00:06,202,380,191680,25602.333333333332,211.66666666666666
2018-04-04 05:15:06,202,380,191681,25603.416666666668,211.75
2018-04-04 05:30:06,202,380,191687,25605.5,211.75
2018-04-04 05:45:06,202,380,191693,25608.0,211.75
2018-04-04 06:00:06,202,380,191693,25609.666666666668,211.75
2018-04-04 06:15:06,202,380,191699,25613.083333333332,211.83333333333334
2018-04-04 06:30:05,202,380,191705,25616.75,211.83333333333334
2018-04-04 06:45:06,202,380,191707,25622.333333333332,211.83333333333334
2018-04-04 07:00:06,202,380,191722,25628.166666666668,211.91666666666666
2018-04-04 07:15:06,202,380,191735,25635.0,211.91666666666666
2018-04-04 07:30:05,202,380,191741,25641.666666666668,211.91666666666666
2018-04-04 07:45:05,202,380,191759,25648.166666666668,212.0
2018-04-04 08:00:05,202,380,191777,25653.583333333332,212.0
2018-04-04 08:15:05,202,380,191801,25659.25,212.08333333333334
2018-04-04 08:30:07,202,380,191826,25667.666666666668,212.25
2018-04-04 08:45:05,202,380,191837,25675.333333333332,212.25
2018-04-04 09:00:05,202,380,191857,25681.5,212.41666666666666
2018-04-04 09:15:05,202,380,191879,25689.833333333332,212.5
2018-04-04 09:30:06,202,380,191904,25697.25,212.58333333333334
2018-04-04 09:45:07,202,380,191939,25706.5,212.58333333333334
2018-04-04 10:00:06,202,380,191983,25718.166666666668,212.66666666666666
2018-04-04 10:15:05,202,380,192009,25726.666666666668,212.75
2018-04-04 10:30:05,202,380,192031,25736.833333333332,212.83333333333334
2018-04-04 10:45:05,202,380,192057,25746.916666666668,213.0
2018-04-04 11:00:06,202,380,192071,25756.083333333332,213.0
2018-04-04 11:15:06,202,380,192081,25764.583333333332,213.16666666666666
2018-04-04 11:30:06,202,380,192096,25773.833333333332,213.33333333333334
2018-04-04 11:45:06,202,380,192119,25781.666666666668,213.75
