datetime,follows,posts,followed by,latest average likes,latest average comments
2018-02-13 03:15:23,57,5,5582,2092.2,87.2
2018-02-13 03:30:22,57,5,5582,2092.2,87.2
2018-02-13 03:45:22,57,5,5582,2092.2,87.2
2018-02-13 04:00:18,57,5,5583,2092.2,87.2
2018-02-13 04:15:20,57,5,5583,2092.2,87.2
2018-02-13 04:30:20,57,5,5583,2092.2,87.2
2018-02-13 04:45:18,57,5,5583,2092.4,87.2
2018-02-13 05:00:17,57,5,5584,2092.6,87.2
2018-02-13 05:15:17,57,5,5585,2092.6,87.2
2018-02-13 05:30:17,57,5,5585,2092.6,87.2
2018-02-13 05:45:16,57,5,5585,2092.8,87.2
2018-02-13 06:00:15,57,5,5585,2092.8,87.2
2018-02-13 06:15:18,57,5,5586,2093.0,87.2
2018-02-13 06:30:17,57,5,5586,2093.2,87.2
2018-02-13 06:45:16,57,5,5586,2093.4,87.2
2018-02-13 07:00:16,57,5,5589,2093.8,87.2
2018-02-13 07:15:16,57,5,5591,2095.0,87.2
2018-02-13 07:30:14,57,5,5592,2095.8,87.2
2018-02-13 07:45:16,57,5,5594,2097.6,87.2
2018-02-13 08:00:15,57,5,5597,2099.0,87.2
2018-02-13 08:15:18,57,5,5599,2099.2,87.2
2018-02-13 08:30:20,57,5,5601,2100.4,87.2
2018-02-13 08:45:15,57,5,5609,2101.6,87.2
2018-02-13 09:00:16,57,5,5616,2102.8,87.2
2018-02-13 09:15:15,57,5,5621,2104.0,87.4
2018-02-13 09:30:15,57,5,5623,2105.6,87.4
2018-02-13 09:45:14,57,5,5629,2109.0,87.6
2018-02-13 10:00:16,57,5,5635,2109.8,87.6
2018-02-13 10:15:14,57,5,5647,2110.6,87.8
2018-02-13 10:30:14,57,5,5651,2112.8,87.8
2018-02-13 10:45:16,57,5,5660,2113.6,88.0
2018-02-13 11:00:15,57,5,5665,2116.6,88.2
2018-02-13 11:15:14,57,5,5671,2119.6,88.2
2018-02-13 11:30:15,57,6,5676,1784.6666666666667,74.83333333333333
2018-02-13 11:45:14,58,6,5683,1824.8333333333333,75.83333333333333
2018-02-13 12:00:15,58,6,5693,1851.8333333333333,76.5
2018-02-13 12:15:14,58,6,5694,1871.1666666666667,76.5
2018-02-13 12:30:15,58,6,5708,1888.1666666666667,77.0
2018-02-13 12:45:14,58,6,5715,1902.8333333333333,77.0
2018-02-13 13:00:15,58,6,5719,1914.3333333333333,77.16666666666667
2018-02-13 13:15:14,58,6,5724,1926.1666666666667,77.66666666666667
2018-02-13 13:30:15,58,6,5726,1937.0,78.5
2018-02-13 13:45:18,58,6,5737,1949.8333333333333,79.0
2018-02-13 14:00:16,58,6,5746,1962.5,79.33333333333333
2018-02-13 14:15:16,58,6,5748,1972.1666666666667,79.83333333333333
2018-02-13 14:30:15,58,6,5750,1981.0,79.83333333333333
2018-02-13 14:45:16,58,6,5757,1987.0,79.83333333333333
2018-02-13 15:00:20,58,6,5763,1996.0,80.0
2018-02-13 15:15:14,58,6,5771,2003.5,80.0
2018-02-13 15:30:33,58,6,5773,2009.1666666666667,80.0
2018-02-13 15:45:15,58,6,5780,2014.5,80.0
2018-02-13 16:00:15,58,6,5787,2021.1666666666667,80.0
2018-02-13 16:15:17,58,6,5795,2027.1666666666667,80.0
2018-02-13 16:30:14,58,6,5802,2034.6666666666667,80.0
2018-02-13 16:45:15,58,6,5811,2043.0,80.33333333333333
2018-02-13 17:00:15,58,6,5817,2048.5,80.33333333333333
2018-02-13 17:15:14,58,6,5825,2053.3333333333335,80.5
2018-02-13 17:30:16,58,6,5830,2058.6666666666665,80.5
2018-02-13 17:45:15,58,6,5840,2067.0,80.66666666666667
2018-02-13 18:00:15,58,6,5843,2072.6666666666665,80.66666666666667
2018-02-13 18:15:14,58,6,5846,2076.3333333333335,81.0
2018-02-13 18:30:14,58,6,5849,2081.3333333333335,81.0
2018-02-13 18:45:14,58,6,5852,2084.8333333333335,81.16666666666667
2018-02-13 19:00:14,58,6,5865,2090.5,81.16666666666667
2018-02-13 19:15:14,58,6,5875,2095.1666666666665,81.16666666666667
2018-02-13 19:30:14,58,6,5886,2100.3333333333335,81.16666666666667
2018-02-13 19:45:14,58,6,5899,2106.6666666666665,81.16666666666667
2018-02-13 20:00:13,58,6,5908,2112.8333333333335,81.16666666666667
2018-02-13 20:15:17,58,6,5921,2121.1666666666665,81.5
2018-02-13 20:30:14,58,6,5928,2125.5,81.5
2018-02-13 20:45:17,58,6,5938,2130.1666666666665,81.66666666666667
2018-02-13 21:00:20,58,6,5950,2135.1666666666665,81.66666666666667
2018-02-13 21:15:17,58,6,5957,2138.5,82.5
2018-02-13 21:30:14,58,6,5966,2143.0,82.5
